Time,Fix,Sats,Flags,Baro_Pressure,Baro_altitude,GPS altitude,Speed (MPH),Heading,Horiz_accuracy,Vertical_accuracy,pDOP,Latitude,Longitude,Int_Temp F,battery_v
14:10:07,3,12,3,47,68911,68573,4,264,3,4,1.32,39.346099,-103.375290,42,7.2
14:10:08,3,12,3,47,68947,68590,6,256,3,4,1.32,39.346093,-103.375315,42,7.2
14:10:09,3,12,3,47,68948,68607,8,248,3,4,1.32,39.346083,-103.375354,42,7.2
14:10:10,3,12,3,47,68975,68621,10,243,3,4,1.32,39.346064,-103.375405,42,7.0
14:10:11,3,12,3,47,68989,68633,10,249,3,4,1.32,39.346048,-103.375462,42,7.0
14:10:12,3,12,3,47,69003,68647,10,250,3,4,1.32,39.346032,-103.375520,42,7.0
14:10:13,3,12,3,47,69020,68664,9,249,3,4,1.32,39.346019,-103.375571,42,7.0
14:10:14,3,12,3,47,69031,68681,7,253,3,5,1.32,39.346006,-103.375616,42,7.0
14:10:15,3,12,3,46,69055,68697,5,273,3,5,1.32,39.346006,-103.375654,42,7.0
14:10:16,3,12,3,46,69072,68713,4,277,3,5,1.32,39.346010,-103.375674,42,7.0
14:10:17,3,12,3,46,69077,68728,3,282,3,5,1.32,39.346016,-103.375693,42,7.0
14:10:18,3,12,3,46,69105,68741,2,289,3,5,1.32,39.346022,-103.375706,42,7.0
14:10:19,3,12,3,46,69130,68757,2,303,3,5,1.32,39.346029,-103.375712,42,7.0
14:10:20,3,12,3,46,69120,68773,2,280,3,5,1.32,39.346029,-103.375725,42,7.0
14:10:21,3,12,3,46,69150,68790,5,242,3,4,1.32,39.346022,-103.375744,42,7.0
14:10:22,3,12,3,46,69169,68805,7,239,3,5,1.32,39.346006,-103.375776,42,7.0
14:10:23,3,12,3,46,69185,68820,7,234,3,4,1.32,39.345987,-103.375808,42,7.0
14:10:24,3,12,3,46,69198,68833,8,228,3,4,1.33,39.345965,-103.375840,42,7.0
14:10:25,3,12,3,46,69211,68848,8,226,3,4,1.33,39.345939,-103.375872,42,7.0
14:10:26,3,12,3,46,69229,68864,7,228,3,4,1.33,39.345917,-103.375904,42,7.0
14:10:27,3,11,3,46,69227,68881,5,231,3,4,1.39,39.345901,-103.375936,42,7.0
14:10:28,3,11,3,46,69229,68898,3,243,3,4,1.39,39.345891,-103.375955,42,7.2
14:10:29,3,11,3,46,69239,68913,4,289,3,4,1.39,39.345894,-103.375974,42,7.2
14:10:30,3,10,3,46,69270,68926,5,313,3,4,1.58,39.345910,-103.375994,42,7.5
14:10:31,3,12,3,46,69316,68939,5,317,3,4,1.33,39.345926,-103.376013,42,7.5
14:10:32,3,12,3,46,69298,68952,4,319,3,5,1.33,39.345946,-103.376026,42,7.3
14:10:33,3,12,3,46,69288,68967,5,318,3,4,1.33,39.345958,-103.376045,42,7.3
14:10:34,3,12,3,46,69313,68983,5,317,3,4,1.33,39.345974,-103.376064,42,7.3
14:10:35,3,12,3,46,69340,69001,3,305,3,4,1.33,39.345987,-103.376083,42,7.3
14:10:36,3,12,3,46,69371,69019,4,271,3,4,1.33,39.345987,-103.376102,42,7.5
14:10:37,3,12,3,46,69378,69037,4,257,3,4,1.33,39.345981,-103.376122,42,7.5
14:10:38,3,12,3,46,69393,69052,5,244,3,4,1.33,39.345971,-103.376147,42,7.5
14:10:39,3,12,3,46,69416,69066,5,233,3,4,1.33,39.345958,-103.376173,42,7.5
14:10:40,3,12,3,46,69435,69079,6,231,3,4,1.33,39.345939,-103.376192,42,7.5
14:10:41,3,12,3,46,69439,69093,5,230,3,4,1.33,39.345923,-103.376218,42,7.5
14:10:42,3,12,3,46,69457,69108,5,224,3,4,1.33,39.345907,-103.376237,42,7.5
14:10:43,3,12,3,46,69451,69124,4,220,3,4,1.33,39.345891,-103.376256,42,7.5
14:10:44,3,12,3,46,69476,69141,3,233,3,4,1.33,39.345882,-103.376275,42,7.5
14:10:45,3,12,3,45,69521,69157,3,274,3,4,1.33,39.345882,-103.376288,42,7.5
14:10:46,3,12,3,45,69492,69171,3,290,3,4,1.33,39.345888,-103.376307,42,7.5
14:10:47,3,12,3,45,69511,69186,4,293,3,4,1.33,39.345898,-103.376320,42,7.5
14:10:48,3,12,3,45,69535,69201,4,294,3,4,1.33,39.345904,-103.376346,42,7.5
14:10:49,3,12,3,45,69563,69217,3,288,3,4,1.33,39.345910,-103.376365,42,7.5
14:10:50,3,12,3,45,69578,69234,4,250,3,4,1.33,39.345904,-103.376378,42,7.5
14:10:51,3,12,3,45,69603,69248,7,222,3,4,1.33,39.345885,-103.376397,42,7.5
14:10:52,3,12,3,45,69596,69263,7,212,3,4,1.33,39.345859,-103.376416,42,7.5
14:10:53,3,12,3,45,69642,69278,8,207,3,4,1.33,39.345827,-103.376435,42,7.5
14:10:54,3,12,3,45,69634,69293,9,200,3,4,1.33,39.345792,-103.376454,42,7.5
14:10:55,3,12,3,45,69651,69309,8,202,3,4,1.33,39.345760,-103.376474,42,7.5
14:10:56,3,12,3,45,69677,69325,4,198,3,4,1.33,39.345734,-103.376486,42,7.5
14:10:57,3,12,3,45,69666,69340,2,188,3,4,1.33,39.345725,-103.376486,42,7.5
14:10:58,3,12,3,45,69699,69353,1,185,3,4,1.33,39.345715,-103.376486,42,7.5
14:10:59,3,12,3,45,69710,69367,1,180,3,4,1.33,39.345712,-103.376486,42,7.5
14:11:00,3,12,3,45,69720,69383,1,181,3,4,1.33,39.345709,-103.376486,42,7.5
14:11:01,3,12,3,45,69756,69400,2,189,3,4,1.33,39.345702,-103.376486,42,7.5
14:11:02,3,12,3,45,69763,69417,5,206,3,4,1.33,39.345686,-103.376493,42,7.3
14:11:03,3,12,3,45,69814,69432,7,211,3,4,1.33,39.345664,-103.376512,42,7.3
14:11:04,3,12,3,45,69814,69445,7,214,3,4,1.33,39.345638,-103.376538,42,7.2
14:11:05,3,12,3,45,69813,69457,7,212,3,4,1.33,39.345613,-103.376557,42,7.2
14:11:06,3,12,3,45,69839,69471,8,210,3,4,1.33,39.345581,-103.376582,42,7.2
14:11:07,3,12,3,45,69847,69485,7,209,3,4,1.33,39.345552,-103.376602,42,7.2
14:11:08,3,12,3,45,69875,69502,6,209,3,4,1.33,39.345526,-103.376621,42,7.2
14:11:09,3,12,3,45,69892,69518,4,212,3,4,1.33,39.345507,-103.376634,42,7.2
14:11:10,3,12,3,45,69907,69534,2,215,3,4,1.33,39.345498,-103.376646,42,7.0
14:11:11,3,12,3,45,69904,69547,1,232,3,4,1.33,39.345494,-103.376653,42,7.0
14:11:12,3,12,3,45,69950,69562,1,274,3,4,1.33,39.345494,-103.376659,42,7.0
14:11:13,3,12,3,45,69948,69576,2,288,3,4,1.33,39.345501,-103.376666,42,7.0
14:11:14,3,13,3,44,69968,69593,2,296,3,4,1.28,39.345504,-103.376678,42,7.0
14:11:15,3,13,3,44,69986,69611,3,277,3,4,1.28,39.345504,-103.376691,42,7.0
14:11:16,3,13,3,44,70031,69627,4,254,3,4,1.28,39.345501,-103.376710,42,7.0
14:11:17,3,13,3,44,70021,69642,5,244,3,4,1.28,39.345491,-103.376736,42,7.0
14:11:18,3,13,3,44,70029,69656,5,244,3,4,1.28,39.345478,-103.376762,42,7.0
14:11:19,3,13,3,44,70036,69671,5,246,3,4,1.28,39.345469,-103.376787,42,7.0
14:11:20,3,13,3,44,70078,69687,4,246,3,4,1.28,39.345462,-103.376813,42,7.0
14:11:21,3,13,3,44,70081,69704,1,252,3,4,1.28,39.345459,-103.376826,42,7.0
14:11:22,3,13,3,44,70102,69721,3,353,3,4,1.28,39.345466,-103.376826,42,7.0
14:11:23,3,13,3,44,70088,69737,4,40,3,4,1.28,39.345475,-103.376813,42,7.0
14:11:24,3,13,3,44,70108,69752,4,55,3,4,1.28,39.345485,-103.376794,42,7.0
14:11:25,3,13,3,44,70159,69766,5,58,3,4,1.28,39.345494,-103.376768,42,7.0
14:11:26,3,13,3,44,70182,69782,5,60,3,4,1.28,39.345504,-103.376742,42,7.0
14:11:27,3,13,3,44,70132,69798,2,62,3,4,1.28,39.345510,-103.376730,42,7.0
14:11:28,3,13,3,44,70169,69814,1,91,3,4,1.28,39.345510,-103.376723,42,7.2
14:11:29,3,13,3,44,70191,69828,3,198,3,4,1.28,39.345504,-103.376730,42,7.2
14:11:30,3,13,3,44,70183,69842,3,210,3,4,1.28,39.345494,-103.376736,42,7.5
14:11:31,3,13,3,44,70231,69856,4,222,3,4,1.28,39.345485,-103.376749,42,7.5
14:11:32,3,13,3,44,70239,69871,4,224,3,4,1.28,39.345472,-103.376768,42,7.3
14:11:33,3,13,3,44,70240,69887,3,232,3,4,1.28,39.345462,-103.376781,42,7.3
14:11:34,3,13,3,44,70265,69905,1,256,3,4,1.28,39.345462,-103.376787,42,7.3
14:11:35,3,13,3,44,70246,69921,4,30,3,4,1.28,39.345469,-103.376774,42,7.3
14:11:36,3,13,3,44,70277,69936,5,37,3,4,1.28,39.345485,-103.376762,42,7.5
14:11:37,3,13,3,44,70323,69951,6,38,3,4,1.28,39.345504,-103.376736,42,7.5
14:11:38,3,13,3,44,70329,69967,7,37,3,4,1.28,39.345530,-103.376710,42,7.5
14:11:39,3,13,3,44,70344,69983,6,37,3,4,1.28,39.345552,-103.376685,42,7.5
14:11:40,3,13,3,44,70338,69999,6,30,3,4,1.28,39.345574,-103.376672,42,7.5
14:11:41,3,13,3,44,70366,70015,4,25,3,4,1.28,39.345597,-103.376659,42,7.5
14:11:42,3,13,3,44,70381,70029,5,17,3,4,1.28,39.345616,-103.376646,42,7.5
14:11:43,3,13,3,44,70396,70042,4,13,3,4,1.28,39.345635,-103.376640,43,7.5
14:11:44,3,13,3,44,70422,70055,4,11,3,4,1.28,39.345654,-103.376640,43,7.5
14:11:45,3,13,3,43,70440,70069,4,3,3,4,1.28,39.345674,-103.376640,43,7.5
14:11:46,3,13,3,43,70433,70084,4,5,3,4,1.28,39.345690,-103.376640,43,7.5
14:11:47,3,13,3,43,70442,70099,3,8,3,4,1.28,39.345706,-103.376634,43,7.5
14:11:48,3,13,3,43,70474,70116,3,46,3,4,1.28,39.345712,-103.376627,43,7.5
14:11:49,3,13,3,43,70486,70131,4,76,3,4,1.28,39.345712,-103.376608,43,7.5
14:11:50,3,13,3,43,70505,70144,5,103,3,4,1.28,39.345706,-103.376582,43,7.5
14:11:51,3,13,3,43,70505,70158,6,102,3,4,1.28,39.345699,-103.376550,43,7.5
14:11:52,3,13,3,43,70524,70172,7,110,3,4,1.28,39.345690,-103.376512,43,7.5
14:11:53,3,13,3,43,70558,70188,7,102,3,4,1.28,39.345683,-103.376474,43,7.5
14:11:54,3,13,3,43,70536,70205,5,96,3,4,1.28,39.345680,-103.376442,43,7.5
14:11:55,3,13,3,43,70599,70223,4,71,3,4,1.28,39.345686,-103.376422,43,7.5
14:11:56,3,13,3,43,70609,70239,4,47,3,4,1.28,39.345702,-103.376403,43,7.5
14:11:57,3,13,3,43,70604,70254,5,17,3,4,1.28,39.345722,-103.376403,43,7.5
14:11:58,3,13,3,43,70625,70269,6,359,3,4,1.28,39.345747,-103.376403,43,7.5
14:11:59,3,13,3,43,70635,70285,6,0,3,4,1.28,39.345773,-103.376403,43,7.5
14:12:00,3,13,3,43,70663,70302,6,10,3,4,1.28,39.345802,-103.376397,43,7.5
14:12:01,3,13,3,43,70701,70319,5,21,3,4,1.28,39.345824,-103.376384,43,7.5
14:12:02,3,13,3,43,70701,70335,6,49,3,4,1.28,39.345837,-103.376365,43,7.3
14:12:03,3,13,3,43,70726,70350,6,62,3,4,1.28,39.345846,-103.376333,43,7.3
14:12:04,3,13,3,43,70731,70363,6,67,3,4,1.28,39.345856,-103.376294,43,7.2
14:12:05,3,13,3,43,70743,70377,6,65,3,4,1.28,39.345869,-103.376262,43,7.2
14:12:06,3,13,3,43,70777,70392,7,65,3,4,1.28,39.345882,-103.376224,43,7.2
14:12:07,3,13,3,43,70796,70408,7,55,3,4,1.28,39.345898,-103.376192,43,7.2
14:12:08,3,13,3,43,70819,70425,7,31,3,4,1.28,39.345923,-103.376173,43,7.2
14:12:09,3,13,3,43,70826,70441,8,9,3,4,1.28,39.345955,-103.376160,43,7.2
14:12:10,3,13,3,43,70828,70456,8,6,3,4,1.28,39.345990,-103.376160,43,7.0
14:12:11,3,13,3,43,70854,70470,9,7,3,4,1.28,39.346026,-103.376154,43,7.0
14:12:12,3,13,3,43,70879,70485,8,7,3,4,1.28,39.346067,-103.376147,43,7.0
14:12:13,3,13,3,43,70877,70502,8,11,3,4,1.28,39.346102,-103.376134,43,7.0
14:12:14,3,13,3,43,70888,70519,8,26,3,5,1.28,39.346138,-103.376115,43,7.0
14:12:15,3,13,3,43,70907,70536,8,44,3,5,1.28,39.346163,-103.376083,43,7.0
14:12:16,3,13,3,42,70936,70552,8,55,3,5,1.28,39.346186,-103.376045,43,7.0
14:12:17,3,13,3,42,70973,70568,7,64,3,5,1.28,39.346198,-103.376006,43,7.0
14:12:18,3,13,3,42,70973,70585,7,77,3,4,1.28,39.346208,-103.375962,43,7.0
14:12:19,3,13,3,42,70992,70600,6,81,3,4,1.28,39.346211,-103.375923,43,7.0
14:12:20,3,13,3,42,71006,70616,5,83,3,4,1.28,39.346214,-103.375891,43,7.0
14:12:21,3,13,3,42,71035,70632,4,88,3,4,1.28,39.346214,-103.375866,43,7.0
14:12:22,3,13,3,42,71025,70648,4,96,3,5,1.28,39.346211,-103.375840,43,7.0
14:12:23,3,13,3,42,71060,70664,2,100,3,4,1.28,39.346208,-103.375827,43,7.0
14:12:24,3,13,3,42,71056,70680,2,84,3,4,1.28,39.346208,-103.375821,43,7.0
14:12:25,3,13,3,42,71102,70697,2,22,3,4,1.28,39.346214,-103.375814,43,7.0
14:12:26,3,13,3,42,71102,70713,2,15,3,4,1.28,39.346224,-103.375814,43,7.0
14:12:27,3,13,3,42,71087,70730,3,342,3,4,1.28,39.346237,-103.375821,43,7.0
14:12:28,3,13,3,42,71111,70746,4,341,3,4,1.28,39.346253,-103.375827,43,7.2
14:12:29,3,13,3,42,71139,70762,3,337,3,4,1.28,39.346266,-103.375834,43,7.2
14:12:30,3,13,3,42,71146,70777,2,322,3,5,1.28,39.346275,-103.375846,43,7.5
14:12:31,3,13,3,42,71200,70793,3,266,3,4,1.28,39.346272,-103.375859,43,7.5
14:12:32,3,13,3,42,71183,70810,5,236,3,5,1.28,39.346259,-103.375878,43,7.3
14:12:33,3,13,3,42,71183,70826,6,211,3,4,1.28,39.346240,-103.375898,43,7.3
14:12:34,3,13,3,42,71209,70842,7,204,3,4,1.28,39.346211,-103.375910,43,7.3
14:12:35,3,13,3,42,71236,70858,7,199,3,4,1.28,39.346179,-103.375923,43,7.3
14:12:36,3,13,3,42,71256,70874,8,192,3,4,1.28,39.346147,-103.375936,43,7.5
14:12:37,3,13,3,42,71257,70889,7,187,3,4,1.28,39.346115,-103.375942,43,7.5
14:12:38,3,13,3,42,71284,70903,6,193,3,4,1.28,39.346083,-103.375949,43,7.5
14:12:39,3,13,3,42,71292,70918,6,190,3,4,1.28,39.346058,-103.375955,43,7.5
14:12:40,3,13,3,42,71308,70934,5,193,3,4,1.28,39.346032,-103.375962,43,7.5
14:12:41,3,13,3,42,71319,70950,5,198,3,4,1.28,39.346013,-103.375968,43,7.5
14:12:42,3,13,3,42,71340,70969,4,212,3,4,1.28,39.345997,-103.375981,43,7.5
14:12:43,3,13,3,42,71370,70988,3,215,3,4,1.28,39.345987,-103.375994,43,7.5
14:12:44,3,13,3,42,71375,71006,4,229,3,4,1.28,39.345978,-103.376013,43,7.5
14:12:45,3,13,3,42,71400,71023,6,239,3,4,1.28,39.345968,-103.376032,43,7.5
14:12:46,3,13,3,42,71405,71036,6,249,3,4,1.28,39.345955,-103.376064,43,7.5
14:12:47,3,13,3,41,71412,71049,6,245,3,4,1.28,39.345946,-103.376096,43,7.5
14:12:48,3,13,3,41,71424,71062,5,243,3,4,1.28,39.345933,-103.376128,43,7.5
14:12:49,3,13,3,41,71443,71077,6,247,3,4,1.28,39.345923,-103.376160,43,7.5
14:12:50,3,13,3,41,71466,71094,5,250,3,4,1.28,39.345914,-103.376192,43,7.5
14:12:51,3,13,3,41,71472,71113,4,242,3,4,1.28,39.345904,-103.376218,43,7.5
14:12:52,3,13,3,41,71486,71132,4,209,3,4,1.28,39.345888,-103.376230,43,7.5
14:12:53,3,13,3,41,71530,71149,5,192,3,4,1.28,39.345869,-103.376230,43,7.5
14:12:54,3,13,3,41,71524,71164,5,171,3,4,1.29,39.345846,-103.376230,43,7.5
14:12:55,3,13,3,41,71523,71178,6,164,3,4,1.29,39.345821,-103.376218,43,7.5
14:12:56,3,13,3,41,71570,71193,7,167,3,4,1.29,39.345792,-103.376211,43,7.5
14:12:57,3,13,3,41,71583,71209,6,167,3,4,1.29,39.345763,-103.376198,43,7.5
14:12:58,3,13,3,41,71586,71227,5,166,3,4,1.29,39.345741,-103.376192,43,7.5
14:12:59,3,13,3,41,71601,71245,3,176,3,4,1.29,39.345722,-103.376192,43,7.5
14:13:00,3,13,3,41,71631,71263,3,195,3,4,1.29,39.345712,-103.376198,43,7.5
14:13:01,3,13,3,41,71680,71279,2,215,3,4,1.29,39.345706,-103.376211,43,7.5
14:13:02,3,13,3,41,71666,71295,2,247,3,4,1.29,39.345702,-103.376224,43,7.3
14:13:03,3,13,3,41,71700,71310,2,243,3,4,1.29,39.345702,-103.376230,43,7.3
14:13:04,3,13,3,41,71730,71327,1,234,3,4,1.29,39.345699,-103.376237,43,7.2
14:13:05,3,13,3,41,71707,71345,4,126,3,4,1.29,39.345693,-103.376230,43,7.2
14:13:06,3,13,3,41,71746,71362,6,117,3,4,1.29,39.345683,-103.376205,43,7.2
14:13:07,3,13,3,41,71769,71380,7,119,3,4,1.29,39.345667,-103.376173,43,7.2
14:13:08,3,13,3,41,71763,71397,7,117,3,4,1.29,39.345651,-103.376134,43,7.2
14:13:09,3,13,3,41,71793,71415,9,111,3,4,1.29,39.345638,-103.376090,43,7.2
14:13:10,3,13,3,41,71843,71433,9,108,3,4,1.29,39.345626,-103.376045,43,7.0
14:13:11,3,13,3,41,71851,71450,8,102,3,4,1.29,39.345616,-103.375994,43,7.0
14:13:12,3,13,3,41,71855,71467,9,94,3,4,1.29,39.345613,-103.375942,43,7.0
14:13:13,3,13,3,41,71905,71483,10,88,3,4,1.29,39.345613,-103.375885,43,7.0
14:13:14,3,13,3,41,71902,71500,9,85,3,4,1.29,39.345619,-103.375827,43,7.0
14:13:15,3,13,3,40,71932,71515,8,81,3,4,1.29,39.345626,-103.375782,43,7.0
14:13:16,3,13,3,40,71930,71532,8,77,3,4,1.29,39.345632,-103.375738,43,7.0
14:13:17,3,13,3,40,71942,71548,6,76,3,4,1.29,39.345638,-103.375699,43,7.0
14:13:18,3,13,3,40,71957,71563,4,79,3,4,1.29,39.345645,-103.375667,43,7.0
14:13:19,3,13,3,40,71958,71579,2,86,3,4,1.29,39.345645,-103.375648,43,7.0
14:13:20,3,13,3,40,72014,71596,3,113,3,4,1.29,39.345638,-103.375635,43,7.0
14:13:21,3,13,3,40,72037,71612,4,128,3,4,1.29,39.345629,-103.375622,43,7.0
14:13:22,3,13,3,40,72021,71630,5,142,3,4,1.29,39.345610,-103.375603,43,7.0
14:13:23,3,13,3,40,72048,71649,5,146,3,4,1.29,39.345590,-103.375590,43,7.0
14:13:24,3,13,3,40,72069,71667,6,141,3,4,1.29,39.345571,-103.375571,43,7.0
14:13:25,3,13,3,40,72100,71684,6,137,3,4,1.29,39.345549,-103.375546,43,7.0
14:13:26,3,13,3,40,72124,71701,5,134,3,4,1.29,39.345533,-103.375520,43,7.0
14:13:27,3,13,3,40,72103,71718,5,114,3,4,1.29,39.345523,-103.375494,43,7.0
14:13:28,3,13,3,40,72109,71736,7,108,3,4,1.29,39.345517,-103.375462,43,7.2
14:13:29,3,13,3,40,72138,71755,8,104,3,4,1.29,39.345507,-103.375424,43,7.2
14:13:30,3,13,3,40,72149,71774,10,104,3,4,1.29,39.345498,-103.375373,43,7.5
14:13:31,3,13,3,40,72196,71791,13,100,3,4,1.29,39.345488,-103.375309,43,7.5
14:13:32,3,13,3,40,72188,71807,13,102,3,4,1.29,39.345475,-103.375232,43,7.3
14:13:33,3,13,3,40,72192,71823,12,102,3,4,1.29,39.345466,-103.375155,43,7.3
14:13:34,3,13,3,40,72219,71841,13,103,3,4,1.29,39.345450,-103.375085,43,7.3
14:13:35,3,13,3,40,72236,71859,13,109,3,4,1.29,39.345434,-103.375014,43,7.3
14:13:36,3,13,3,40,72255,71875,12,117,3,4,1.29,39.345411,-103.374944,43,7.5
14:13:37,3,13,3,40,72242,71891,11,122,3,4,1.29,39.345382,-103.374886,43,7.5
14:13:38,3,13,3,40,72278,71906,12,122,3,4,1.29,39.345354,-103.374829,43,7.5
14:13:39,3,13,3,40,72290,71923,12,124,3,4,1.29,39.345325,-103.374765,43,7.5
14:13:40,3,13,3,40,72330,71942,11,121,3,4,1.29,39.345296,-103.374707,43,7.5
14:13:41,3,13,3,40,72357,71963,10,112,3,4,1.29,39.345274,-103.374650,43,7.5
14:13:42,3,13,3,40,72370,71984,10,101,3,4,1.29,39.345261,-103.374598,43,7.5
14:13:43,3,13,3,40,72399,72006,10,101,3,4,1.29,39.345254,-103.374541,43,7.5
14:13:44,3,13,3,40,72403,72025,11,107,3,4,1.29,39.345242,-103.374477,43,7.5
14:13:45,3,13,3,40,72413,72040,13,113,3,4,1.29,39.345219,-103.374413,43,7.5
14:13:46,3,13,3,39,72437,72052,14,117,3,4,1.29,39.345194,-103.374342,43,7.5
14:13:47,3,13,3,39,72443,72064,16,122,3,4,1.29,39.345158,-103.374266,43,7.5
14:13:48,3,13,3,39,72453,72075,17,123,3,4,1.29,39.345117,-103.374182,43,7.5
14:13:49,3,13,3,39,72466,72087,18,123,3,4,1.29,39.345072,-103.374093,43,7.5
14:13:50,3,13,3,39,72484,72102,17,120,3,4,1.29,39.345030,-103.374010,43,7.5
14:13:51,3,13,3,39,72490,72119,15,123,3,4,1.29,39.344992,-103.373933,43,7.5
14:13:52,3,13,3,39,72530,72138,14,122,3,4,1.29,39.344957,-103.373856,43,7.5
14:13:53,3,13,3,39,72541,72156,13,123,3,4,1.29,39.344925,-103.373792,43,7.5
14:13:54,3,13,3,39,72574,72172,10,126,3,4,1.29,39.344896,-103.373741,43,7.5
14:13:55,3,13,3,39,72551,72187,10,129,3,4,1.29,39.344867,-103.373696,43,7.5
14:13:56,3,13,3,39,72566,72200,10,130,3,4,1.29,39.344838,-103.373651,43,7.5
14:13:57,3,13,3,39,72596,72215,10,128,3,4,1.29,39.344810,-103.373606,43,7.5
14:13:58,3,13,3,39,72615,72231,9,134,3,4,1.29,39.344781,-103.373568,43,7.5
14:13:59,3,13,3,39,72653,72250,10,136,3,4,1.29,39.344752,-103.373530,43,7.5
14:14:00,3,13,3,39,72665,72269,13,133,3,4,1.29,39.344717,-103.373485,43,7.5
14:14:01,3,13,3,39,72691,72288,15,128,3,4,1.29,39.344675,-103.373421,43,7.5
14:14:02,3,13,3,39,72698,72306,16,131,3,4,1.29,39.344627,-103.373350,43,7.3
14:14:03,3,13,3,39,72726,72322,17,133,3,4,1.29,39.344576,-103.373280,43,7.3
14:14:04,3,13,3,39,72753,72337,19,131,3,4,1.29,39.344522,-103.373197,43,7.2
14:14:05,3,13,3,39,72741,72353,18,132,3,4,1.29,39.344467,-103.373120,43,7.2
14:14:06,3,13,3,39,72771,72369,18,134,3,4,1.29,39.344410,-103.373043,43,7.2
14:14:07,3,13,3,39,72783,72384,18,139,3,4,1.29,39.344352,-103.372973,43,7.2
14:14:08,3,13,3,39,72824,72400,20,138,3,4,1.29,39.344288,-103.372902,43,7.2
14:14:09,3,13,3,39,72824,72416,18,142,3,4,1.29,39.344224,-103.372832,43,7.2
14:14:10,3,13,3,39,72841,72431,18,140,3,4,1.29,39.344157,-103.372762,43,7.0
14:14:11,3,13,3,39,72846,72447,18,139,3,4,1.29,39.344096,-103.372698,43,7.0
14:14:12,3,13,3,39,72882,72464,19,137,3,4,1.29,39.344032,-103.372621,43,7.0
14:14:13,3,13,3,39,72903,72482,17,138,3,4,1.29,39.343971,-103.372550,43,7.0
14:14:14,3,13,3,39,72924,72500,15,144,3,4,1.29,39.343914,-103.372493,43,7.0
14:14:15,3,13,3,39,72925,72516,15,143,3,4,1.29,39.343859,-103.372442,43,7.0
14:14:16,3,13,3,39,72945,72531,12,144,3,4,1.29,39.343808,-103.372397,43,7.0
14:14:17,3,13,3,39,72953,72545,12,146,3,4,1.29,39.343763,-103.372352,43,7.0
14:14:18,3,13,3,38,72978,72559,12,149,3,4,1.29,39.343715,-103.372314,43,7.0
14:14:19,3,13,3,38,73002,72575,14,140,3,4,1.29,39.343667,-103.372275,43,7.0
14:14:20,3,13,3,38,73025,72593,14,138,3,4,1.29,39.343619,-103.372218,43,7.0
14:14:21,3,13,3,38,73042,72611,17,136,3,5,1.29,39.343565,-103.372154,43,7.0
14:14:22,3,13,3,38,73026,72628,20,138,3,5,1.29,39.343504,-103.372083,43,7.0
14:14:23,3,13,3,38,73054,72644,21,139,3,5,1.29,39.343434,-103.372006,43,7.0
14:14:24,3,13,3,38,73073,72659,20,143,3,4,1.29,39.343360,-103.371930,43,7.0
14:14:25,3,13,3,38,73096,72675,21,147,3,4,1.29,39.343283,-103.371859,43,7.0
14:14:26,3,13,3,38,73131,72691,21,148,3,4,1.29,39.343203,-103.371795,43,7.0
14:14:27,3,13,3,38,73100,72709,19,149,3,4,1.29,39.343126,-103.371738,43,7.0
14:14:28,3,13,3,38,73142,72725,17,156,3,4,1.29,39.343053,-103.371686,43,7.2
14:14:29,3,13,3,38,73137,72741,16,159,3,4,1.29,39.342982,-103.371648,43,7.2
14:14:30,3,13,3,38,73139,72755,16,160,3,4,1.29,39.342912,-103.371616,43,7.5
14:14:31,3,13,3,38,73214,72770,15,160,3,4,1.29,39.342848,-103.371584,43,7.5
14:14:32,3,13,3,38,73165,72785,14,162,3,4,1.29,39.342784,-103.371558,43,7.3
14:14:33,3,13,3,38,73181,72801,15,161,3,4,1.29,39.342723,-103.371533,43,7.3
14:14:34,3,13,3,38,73194,72819,14,157,3,4,1.29,39.342662,-103.371501,43,7.3
14:14:35,3,13,3,38,73228,72837,14,152,3,4,1.29,39.342605,-103.371469,43,7.3
14:14:36,3,13,3,38,73233,72856,16,149,3,4,1.29,39.342544,-103.371424,43,7.5
14:14:37,3,13,3,38,73282,72874,18,146,3,4,1.29,39.342480,-103.371373,43,7.5
14:14:38,3,13,3,38,73300,72890,18,145,3,4,1.29,39.342413,-103.371309,43,7.5
14:14:39,3,13,3,38,73306,72906,18,146,3,4,1.29,39.342342,-103.371245,44,7.5
14:14:40,3,13,3,38,73307,72922,19,151,3,4,1.29,39.342272,-103.371194,44,7.5
14:14:41,3,13,3,38,73352,72939,18,151,3,4,1.29,39.342195,-103.371136,44,7.5
14:14:42,3,13,3,38,73334,72957,16,152,3,4,1.29,39.342125,-103.371091,44,7.5
14:14:43,3,13,3,38,73383,72975,16,165,3,4,1.29,39.342058,-103.371053,44,7.5
14:14:44,3,13,3,38,73401,72992,16,173,3,4,1.29,39.341987,-103.371040,44,7.5
14:14:45,3,13,3,38,73402,73007,15,177,3,4,1.29,39.341917,-103.371034,44,7.5
14:14:46,3,13,3,38,73413,73021,14,180,3,4,1.29,39.341850,-103.371027,44,7.5
14:14:47,3,13,3,38,73427,73036,15,183,3,4,1.29,39.341782,-103.371034,44,7.5
14:14:48,3,13,3,38,73470,73053,15,180,3,4,1.29,39.341715,-103.371034,44,7.5
14:14:49,3,13,3,38,73471,73071,14,174,3,4,1.29,39.341648,-103.371034,44,7.5
